# Step 0, Time: 0 s
Name Mass Px Py Pz Vx Vy Vz
   Umbriel 1.170000e+21 2.877157e+12 1.413621e+09 3.803976e-11 -3.588862e+03 9.799446e+03 4.230784e-16
   Titania 3.420000e+21 2.877412e+12 1.084017e+09 3.803818e-11 1.037143e+03 1.035569e+04 4.230407e-16
    Oberon 3.000000e+21 2.876840e+12 1.754890e+09 3.803464e-11 -3.058278e+03 5.928945e+03 4.230794e-16
    Triton 2.140000e+22 4.503341e+12 8.811350e+08 9.779473e-12 1.137220e+03 9.740234e+03 1.087284e-16
Asteroid_1 9.550021e+17 4.178344e+10 -2.439706e+10 8.449598e+08 2.642226e+04 4.523866e+04 -1.709207e+02

# Step 49, Time: 1.764000e+05 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 4.655244e+03 2.109811e+01 7.963455e-06 5.070705e-02 3.447150e-04 8.651174e-11
   Mercury 3.301000e+23 5.724676e+10 8.584815e+09 1.679527e-05 -7.103784e+03 4.735094e+04 1.877040e-10
     Venus 4.867000e+24 1.080127e+11 6.300034e+09 2.010824e-06 -2.039925e+03 3.496175e+04 2.269420e-11
     Earth 5.972000e+24 1.495024e+11 5.358843e+09 5.863334e-07 -1.063193e+03 2.975713e+04 6.543471e-12
      Mars 6.417000e+23 2.278578e+11 4.343137e+09 1.277094e-07 -4.599811e+02 2.412570e+04 1.411145e-12
   Jupiter 1.898000e+27 7.784965e+11 2.352820e+09 2.227600e-09 -3.969062e+01 1.307132e+04 2.435113e-14
    Saturn 5.683000e+26 1.432999e+12 1.742306e+09 3.336548e-10 -1.122595e+01 9.679034e+03 3.641533e-15
    Uranus 8.681000e+25 2.877000e+12 1.223994e+09 3.959663e-11 -2.706123e+00 6.799953e+03 4.317773e-16
   Neptune 1.024000e+26 4.503000e+12 9.772373e+08 1.017889e-11 -8.068631e-01 5.428372e+03 1.109608e-16
      Moon 7.342000e+22 1.498342e+11 5.167533e+09 5.838236e-07 -5.487079e+02 3.064762e+04 6.511141e-12
    Phobos 1.070000e+16 2.278492e+11 4.329881e+09 1.277106e-07 6.503487e+02 2.350266e+04 1.411225e-12
    Deimos 1.480000e+15 2.278340e+11 4.354082e+09 1.277070e-07 -1.123680e+03 2.309610e+04 1.411325e-12
        Io 8.930000e+22 7.788882e+11 2.292613e+09 2.227644e-09 3.749238e+03 3.113807e+04 2.432882e-14
    Europa 4.800000e+22 7.778119e+11 2.279999e+09 2.227928e-09 5.065440e+02 -3.387628e+02 2.438750e-14
  Ganymede 1.480000e+23 7.774448e+11 2.377255e+09 2.229575e-09 -5.655338e+02 2.013528e+03 2.439311e-14
  Callisto 1.080000e+23 7.766820e+11 2.808649e+09 2.238474e-09 -2.061470e+03 5.073497e+03 2.447935e-14
     Titan 1.345000e+23 1.433980e+12 1.026456e+09 3.333633e-10 3.302868e+03 1.419911e+04 3.637402e-15
      Rhea 2.310000e+21 1.433021e+12 1.217824e+09 3.337806e-10 8.514747e+03 9.550710e+03 3.641607e-15
   Iapetus 1.810000e+21 1.429883e+12 2.373957e+07 3.360378e-10 1.564285e+03 6.825089e+03 3.667194e-15
     Dione 1.100000e+21 1.433095e+12 2.139216e+09 3.335891e-10 -9.092737e+03 1.204127e+04 3.640807e-15
    Tethys 6.170000e+20 1.432941e+12 1.463696e+09 3.336825e-10 1.146187e+04 7.057692e+03 3.641886e-15
 Enceladus 1.080000e+20 1.433243e+12 1.730014e+09 3.336547e-10 2.798757e+03 2.162523e+04 3.640647e-15
     Mimas 3.750000e+19 1.432913e+12 1.599518e+09 3.336623e-10 1.263270e+04 -7.014751e+01 3.642107e-15
   Miranda 6.590000e+19 2.876868e+12 1.222159e+09 3.959664e-11 -1.117321e+03 2.615345e+02 4.318066e-16
     Ariel 1.350000e+21 2.876957e+12 1.024681e+09 3.959848e-11 5.085426e+03 5.671016e+03 4.317941e-16
   Umbriel 1.170000e+21 2.877143e+12 1.448042e+09 3.959402e-11 -3.763881e+03 9.561218e+03 4.317395e-16
   Titania 3.420000e+21 2.877416e+12 1.121408e+09 3.959229e-11 9.276402e+02 1.038633e+04 4.316978e-16
    Oberon 3.000000e+21 2.876829e+12 1.776018e+09 3.958891e-11 -3.041033e+03 5.868957e+03 4.317414e-16
    Triton 2.140000e+22 4.503344e+12 9.163584e+08 1.017890e-11 9.408937e+02 9.784278e+03 1.109515e-16
Asteroid_1 9.550021e+17 4.187792e+10 -2.423383e+10 8.443317e+08 2.624605e+04 4.534155e+04 -1.744841e+02

# Step 50, Time: 1.800000e+05 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 4.841439e+03 2.238972e+01 8.281052e-06 5.172088e-02 3.587792e-04 8.822142e-11
   Mercury 3.301000e+23 5.722068e+10 8.755202e+09 1.748557e-05 -7.244826e+03 4.732979e+04 1.917499e-10
     Venus 4.867000e+24 1.080052e+11 6.425888e+09 2.094335e-06 -2.080678e+03 3.495937e+04 2.319760e-11
     Earth 5.972000e+24 1.494985e+11 5.465966e+09 6.103952e-07 -1.084430e+03 2.975630e+04 6.683832e-12
      Mars 6.417000e+23 2.278561e+11 4.429989e+09 1.328953e-07 -4.691796e+02 2.412553e+04 1.440543e-12
   Jupiter 1.898000e+27 7.784964e+11 2.399877e+09 2.317034e-09 -4.040729e+01 1.307130e+04 2.484298e-14
    Saturn 5.683000e+26 1.432999e+12 1.777150e+09 3.470279e-10 -1.144171e+01 9.679018e+03 3.714755e-15
    Uranus 8.681000e+25 2.877000e+12 1.248473e+09 4.118220e-11 -2.760713e+00 6.799950e+03 4.404379e-16
   Neptune 1.024000e+26 4.503000e+12 9.967794e+08 1.058636e-11 -7.891419e-01 5.428365e+03 1.131846e-16
      Moon 7.342000e+22 1.498322e+11 5.277879e+09 6.077656e-07 -5.784282e+02 3.065177e+04 6.650555e-12
    Phobos 1.070000e+16 2.278527e+11 4.416363e+09 1.328967e-07 9.770665e+02 2.402281e+04 1.440576e-12
    Deimos 1.480000e+15 2.278307e+11 4.436886e+09 1.328937e-07 -9.278167e+02 2.300133e+04 1.440754e-12
        Io 8.930000e+22 7.788913e+11 2.406299e+09 2.316995e-09 8.776219e+02 3.157939e+04 2.481956e-14
    Europa 4.800000e+22 7.778172e+11 2.279146e+09 2.317497e-09 1.462272e+03 -2.369251e+02 2.488026e-14
  Ganymede 1.480000e+23 7.774443e+11 2.384469e+09 2.319165e-09 -1.542845e+02 2.003949e+03 2.488628e-14
  Callisto 1.080000e+23 7.766750e+11 2.826799e+09 2.328380e-09 -1.935854e+03 5.041725e+03 2.497405e-14
     Titan 1.345000e+23 1.433992e+12 1.077769e+09 3.467211e-10 3.227843e+03 1.425368e+04 3.710494e-15
      Rhea 2.310000e+21 1.433052e+12 1.253989e+09 3.471535e-10 8.493474e+03 1.004575e+04 3.714708e-15
   Iapetus 1.810000e+21 1.429888e+12 4.832863e+07 3.495051e-10 1.573493e+03 6.830295e+03 3.740908e-15
     Dione 1.100000e+21 1.433061e+12 2.179697e+09 3.469600e-10 -9.284752e+03 1.124475e+04 3.714145e-15
    Tethys 6.170000e+20 1.432984e+12 1.495048e+09 3.470564e-10 1.180470e+04 8.708730e+03 3.714954e-15
 Enceladus 1.080000e+20 1.433244e+12 1.808281e+09 3.470245e-10 5.053776e+02 2.174094e+04 3.713831e-15
     Mimas 3.750000e+19 1.432968e+12 1.614459e+09 3.470367e-10 1.516648e+04 4.150313e+03 3.715122e-15
   Miranda 6.590000e+19 2.876869e+12 1.223161e+09 4.118233e-11 9.188837e+01 2.784244e+02 4.404682e-16
     Ariel 1.350000e+21 2.876976e+12 1.046866e+09 4.118410e-11 5.189841e+03 6.162389e+03 4.404505e-16
   Umbriel 1.170000e+21 2.877129e+12 1.481570e+09 4.117946e-11 -3.922887e+03 9.313408e+03 4.404016e-16
   Titania 3.420000e+21 2.877419e+12 1.158897e+09 4.117757e-11 8.172119e+02 1.041356e+04 4.403557e-16
    Oberon 3.000000e+21 2.876818e+12 1.796931e+09 4.117436e-11 -3.022599e+03 5.809307e+03 4.404043e-16
    Triton 2.140000e+22 4.503347e+12 9.517076e+08 1.058633e-11 7.430297e+02 9.819228e+03 1.131747e-16
Asteroid_1 9.550021e+17 4.197177e+10 -2.407023e+10 8.436907e+08 2.606944e+04 4.544375e+04 -1.780449e+02

# Step 51, Time: 1.836000e+05 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 5.031284e+03 2.373297e+01 8.604800e-06 5.273468e-02 3.731240e-04 8.992984e-11
   Mercury 3.301000e+23 5.719409e+10 8.925511e+09 1.819048e-05 -7.385806e+03 4.730822e+04 1.958068e-10
     Venus 4.867000e+24 1.079976e+11 6.551733e+09 2.179666e-06 -2.121429e+03 3.495694e+04 2.370294e-11
     Earth 5.972000e+24 1.494945e+11 5.573086e+09 6.349636e-07 -1.105664e+03 2.975546e+04 6.824538e-12
      Mars 6.417000e+23 2.278544e+11 4.516840e+09 1.381872e-07 -4.783781e+02 2.412535e+04 1.469980e-12
   Jupiter 1.898000e+27 7.784962e+11 2.446933e+09 2.408240e-09 -4.112120e+01 1.307130e+04 2.533497e-14
    Saturn 5.683000e+26 1.432999e+12 1.811995e+09 3.606647e-10 -1.165690e+01 9.679003e+03 3.787989e-15
    Uranus 8.681000e+25 2.877000e+12 1.272953e+09 4.279896e-11 -2.814782e+00 6.799946e+03 4.490993e-16
   Neptune 1.024000e+26 4.503000e+12 1.016322e+09 1.100183e-11 -7.711900e-01 5.428359e+03 1.154085e-16
      Moon 7.342000e+22 1.498300e+11 5.388240e+09 6.322107e-07 -6.081949e+02 3.065583e+04 6.790305e-12
    Phobos 1.070000e+16 2.278569e+11 4.505582e+09 1.381885e-07 1.154908e+03 2.478307e+04 1.469937e-12
    Deimos 1.480000e+15 2.278281e+11 4.519480e+09 1.381865e-07 -7.218893e+02 2.294269e+04 1.470216e-12
        Io 8.930000e+22 7.788840e+11 2.519814e+09 2.408114e-09 -2.045649e+03 3.153186e+04 2.531105e-14
    Europa 4.800000e+22 7.778258e+11 2.278897e+09 2.408839e-09 2.404786e+03 -6.913599e+01 2.537298e-14
  Ganymede 1.480000e+23 7.774452e+11 2.391705e+09 2.410532e-09 2.568421e+02 2.009974e+03 2.537955e-14
  Callisto 1.080000e+23 7.766685e+11 2.844842e+09 2.420068e-09 -1.809726e+03 5.011958e+03 2.546888e-14
     Titan 1.345000e+23 1.434003e+12 1.129274e+09 3.603420e-10 3.151906e+03 1.430702e+04 3.783597e-15
      Rhea 2.310000e+21 1.433082e+12 1.291922e+09 3.607897e-10 8.443553e+03 1.053708e+04 3.787817e-15
   Iapetus 1.810000e+21 1.429894e+12 7.293655e+07 3.632378e-10 1.582683e+03 6.835533e+03 3.814632e-15
     Dione 1.100000e+21 1.433027e+12 2.217250e+09 3.605950e-10 -9.410633e+03 1.043137e+04 3.787505e-15
    Tethys 6.170000e+20 1.433026e+12 1.532549e+09 3.606933e-10 1.189744e+04 1.041694e+04 3.788019e-15
 Enceladus 1.080000e+20 1.433238e+12 1.885538e+09 3.606579e-10 -1.708358e+03 2.146013e+04 3.787057e-15
     Mimas 3.750000e+19 1.433026e+12 1.646999e+09 3.606739e-10 1.610049e+04 9.038973e+03 3.788098e-15
   Miranda 6.590000e+19 2.876873e+12 1.224964e+09 4.279919e-11 1.242682e+03 5.008313e+02 4.491297e-16
     Ariel 1.350000e+21 2.876995e+12 1.070860e+09 4.280089e-11 5.248841e+03 6.665125e+03 4.491074e-16
   Umbriel 1.170000e+21 2.877115e+12 1.514175e+09 4.279610e-11 -4.065440e+03 9.057108e+03 4.490648e-16
   Titania 3.420000e+21 2.877421e+12 1.196471e+09 4.279402e-11 7.059677e+02 1.043734e+04 4.490145e-16
    Oberon 3.000000e+21 2.876807e+12 1.817632e+09 4.279101e-11 -3.002983e+03 5.750021e+03 4.490682e-16
    Triton 2.140000e+22 4.503349e+12 9.871498e+08 1.100176e-11 5.440623e+02 9.845046e+03 1.153981e-16
Asteroid_1 9.550021e+17 4.206499e+10 -2.390627e+10 8.430369e+08 2.589244e+04 4.554526e+04 -1.816030e+02

# Step 52, Time: 1.872000e+05 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 5.224778e+03 2.512886e+01 8.934693e-06 5.374847e-02 3.877495e-04 9.163697e-11
   Mercury 3.301000e+23 5.716700e+10 9.095742e+09 1.891002e-05 -7.526722e+03 4.728623e+04 1.998747e-10
     Venus 4.867000e+24 1.079898e+11 6.677569e+09 2.266822e-06 -2.162176e+03 3.495447e+04 2.421021e-11
     Earth 5.972000e+24 1.494904e+11 5.680202e+09 6.600397e-07 -1.126898e+03 2.975461e+04 6.965587e-12
      Mars 6.417000e+23 2.278526e+11 4.603691e+09 1.435853e-07 -4.875764e+02 2.412517e+04 1.499457e-12
   Jupiter 1.898000e+27 7.784961e+11 2.493990e+09 2.501218e-09 -4.183667e+01 1.307131e+04 2.582711e-14
    Saturn 5.683000e+26 1.432999e+12 1.846839e+09 3.745651e-10 -1.187152e+01 9.678988e+03 3.861235e-15
    Uranus 8.681000e+25 2.877000e+12 1.297433e+09 4.444690e-11 -2.868295e+00 6.799943e+03 4.577614e-16
   Neptune 1.024000e+26 4.503000e+12 1.035864e+09 1.142530e-11 -7.530982e-01 5.428356e+03 1.176326e-16
      Moon 7.342000e+22 1.498277e+11 5.498615e+09 6.571601e-07 -6.380072e+02 3.065978e+04 6.930387e-12
    Phobos 1.070000e+16 2.278601e+11 4.598869e+09 1.435859e-07 8.919164e+02 2.591289e+04 1.499287e-12
    Deimos 1.480000e+15 2.278263e+11 4.601993e+09 1.435854e-07 -5.107601e+02 2.292035e+04 1.499711e-12
        Io 8.930000e+22 7.788662e+11 2.631380e+09 2.501006e-09 -4.925973e+03 3.099061e+04 2.580334e-14
    Europa 4.800000e+22 7.778378e+11 2.279484e+09 2.501956e-09 3.329888e+03 1.630698e+02 2.586565e-14
  Ganymede 1.480000e+23 7.774476e+11 2.399018e+09 2.503674e-09 6.672356e+02 2.031572e+03 2.587291e-14
  Callisto 1.080000e+23 7.766624e+11 2.862785e+09 2.513538e-09 -1.683118e+03 4.984205e+03 2.596384e-14
     Titan 1.345000e+23 1.434014e+12 1.180967e+09 3.742262e-10 3.075078e+03 1.435910e+04 3.856711e-15
      Rhea 2.310000e+21 1.433112e+12 1.331605e+09 3.746890e-10 8.365439e+03 1.102307e+04 3.860934e-15
   Iapetus 1.810000e+21 1.429900e+12 9.756344e+07 3.772359e-10 1.591857e+03 6.840802e+03 3.888367e-15
     Dione 1.100000e+21 1.432993e+12 2.251831e+09 3.744942e-10 -9.468601e+03 9.605985e+03 3.860887e-15
    Tethys 6.170000e+20 1.433069e+12 1.576254e+09 3.745932e-10 1.172748e+04 1.214038e+04 3.861085e-15
 Enceladus 1.080000e+20 1.433225e+12 1.960490e+09 3.745551e-10 -3.791070e+03 2.082013e+04 3.860323e-15
     Mimas 3.750000e+19 1.433081e+12 1.696899e+09 3.745737e-10 1.531371e+04 1.386104e+04 3.861071e-15
   Miranda 6.590000e+19 2.876882e+12 1.228223e+09 4.444724e-11 2.308147e+03 9.050680e+02 4.577910e-16
     Ariel 1.350000e+21 2.877014e+12 1.096692e+09 4.444884e-11 5.260847e+03 7.175412e+03 4.577647e-16
   Umbriel 1.170000e+21 2.877100e+12 1.545832e+09 4.444392e-11 -4.191176e+03 8.793418e+03 4.577289e-16
   Titania 3.420000e+21 2.877423e+12 1.234119e+09 4.444165e-11 5.940181e+02 1.045765e+04 4.576741e-16
    Oberon 3.000000e+21 2.876796e+12 1.838120e+09 4.443885e-11 -2.982191e+03 5.691120e+03 4.577329e-16
    Triton 2.140000e+22 4.503350e+12 1.022652e+09 1.142520e-11 3.444249e+02 9.861719e+03 1.176217e-16
Asteroid_1 9.550021e+17 4.215756e+10 -2.374194e+10 8.423703e+08 2.571503e+04 4.564608e+04 -1.851585e+02

# Step 53, Time: 1.908000e+05 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 5.421923e+03 2.657842e+01 9.270727e-06 5.476224e-02 4.026557e-04 9.334279e-11
   Mercury 3.301000e+23 5.713939e+10 9.265892e+09 1.964426e-05 -7.667574e+03 4.726381e+04 2.039535e-10
     Venus 4.867000e+24 1.079818e+11 6.803396e+09 2.355812e-06 -2.202921e+03 3.495195e+04 2.471942e-11
     Earth 5.972000e+24 1.494863e+11 5.787316e+09 6.856248e-07 -1.148131e+03 2.975374e+04 7.106978e-12
      Mars 6.417000e+23 2.278508e+11 4.690541e+09 1.490896e-07 -4.967747e+02 2.412498e+04 1.528972e-12
   Jupiter 1.898000e+27 7.784959e+11 2.541047e+09 2.595968e-09 -4.255796e+01 1.307135e+04 2.631939e-14
    Saturn 5.683000e+26 1.432999e+12 1.881683e+09 3.887293e-10 -1.208561e+01 9.678973e+03 3.934492e-15
    Uranus 8.681000e+25 2.877000e+12 1.321913e+09 4.612603e-11 -2.921224e+00 6.799939e+03 4.664243e-16
   Neptune 1.024000e+26 4.503000e+12 1.055406e+09 1.185679e-11 -7.349564e-01 5.428354e+03 1.198568e-16
      Moon 7.342000e+22 1.498253e+11 5.609004e+09 6.826150e-07 -6.678642e+02 3.066364e+04 7.070802e-12
    Phobos 1.070000e+16 2.278574e+11 4.695936e+09 1.490891e-07 -7.499145e+02 2.696312e+04 1.528657e-12
    Deimos 1.480000e+15 2.278252e+11 4.684557e+09 1.490907e-07 -2.990743e+02 2.293440e+04 1.529237e-12
        Io 8.930000e+22 7.788386e+11 2.739282e+09 2.595674e-09 -7.669409e+03 2.997262e+04 2.629644e-14
    Europa 4.800000e+22 7.778531e+11 2.281133e+09 2.596845e-09 4.233543e+03 4.579429e+02 2.635825e-14
  Ganymede 1.480000e+23 7.774515e+11 2.406466e+09 2.598593e-09 1.076289e+03 2.068686e+03 2.636634e-14
  Callisto 1.080000e+23 7.766568e+11 2.880636e+09 2.608790e-09 -1.556062e+03 4.958473e+03 2.645892e-14
     Titan 1.345000e+23 1.434025e+12 1.232843e+09 3.883736e-10 2.997381e+03 1.440991e+04 3.929836e-15
      Rhea 2.310000e+21 1.433142e+12 1.373013e+09 3.888516e-10 8.259676e+03 1.150212e+04 3.934060e-15
   Iapetus 1.810000e+21 1.429905e+12 1.222094e+08 3.914995e-10 1.601013e+03 6.846102e+03 3.962113e-15
     Dione 1.100000e+21 1.432959e+12 2.283416e+09 3.886576e-10 -9.457127e+03 8.773702e+03 3.934290e-15
    Tethys 6.170000e+20 1.433109e+12 1.626055e+09 3.887561e-10 1.129057e+04 1.383363e+04 3.934156e-15
 Enceladus 1.080000e+20 1.433204e+12 2.031981e+09 3.887162e-10 -5.701133e+03 1.985841e+04 3.933629e-15
     Mimas 3.750000e+19 1.433128e+12 1.761555e+09 3.887364e-10 1.306945e+04 1.796005e+04 3.934081e-15
   Miranda 6.590000e+19 2.876893e+12 1.233504e+09 4.612647e-11 3.267790e+03 1.467135e+03 4.664522e-16
     Ariel 1.350000e+21 2.877033e+12 1.124373e+09 4.612796e-11 5.224519e+03 7.689182e+03 4.664225e-16
   Umbriel 1.170000e+21 2.877084e+12 1.576516e+09 4.612294e-11 -4.299803e+03 8.523439e+03 4.663941e-16
   Titania 3.420000e+21 2.877425e+12 1.271827e+09 4.612045e-11 4.814747e+02 1.047446e+04 4.663345e-16
    Oberon 3.000000e+21 2.876786e+12 1.858397e+09 4.611788e-11 -2.960231e+03 5.632630e+03 4.663984e-16
    Triton 2.140000e+22 4.503351e+12 1.058181e+09 1.185664e-11 1.445488e+02 9.869252e+03 1.198455e-16
Asteroid_1 9.550021e+17 4.224949e+10 -2.357726e+10 8.416910e+08 2.553723e+04 4.574622e+04 -1.887113e+02

# Step 54, Time: 1.944000e+05 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 5.622716e+03 2.808266e+01 9.612897e-06 5.577599e-02 4.178423e-04 9.504727e-11
   Mercury 3.301000e+23 5.711128e+10 9.435959e+09 2.039321e-05 -7.808359e+03 4.724098e+04 2.080433e-10
     Venus 4.867000e+24 1.079738e+11 6.929214e+09 2.446642e-06 -2.243663e+03 3.494938e+04 2.523056e-11
     Earth 5.972000e+24 1.494821e+11 5.894426e+09 7.117202e-07 -1.169363e+03 2.975286e+04 7.248709e-12
      Mars 6.417000e+23 2.278490e+11 4.777390e+09 1.547003e-07 -5.059730e+02 2.412479e+04 1.558526e-12
   Jupiter 1.898000e+27 7.784958e+11 2.588104e+09 2.692490e-09 -4.328902e+01 1.307141e+04 2.681181e-14
    Saturn 5.683000e+26 1.432999e+12 1.916528e+09 4.031572e-10 -1.229922e+01 9.678959e+03 4.007761e-15
    Uranus 8.681000e+25 2.877000e+12 1.346393e+09 4.783635e-11 -2.973548e+00 6.799936e+03 4.750879e-16
   Neptune 1.024000e+26 4.503000e+12 1.074948e+09 1.229628e-11 -7.168542e-01 5.428355e+03 1.220811e-16
      Moon 7.342000e+22 1.498228e+11 5.719407e+09 7.085766e-07 -6.977652e+02 3.066740e+04 7.211546e-12
    Phobos 1.070000e+16 2.278487e+11 4.788146e+09 1.546991e-07 -2.405112e+03 2.561396e+04 1.558329e-12
    Deimos 1.480000e+15 2.278249e+11 4.767303e+09 1.547024e-07 -9.146330e+01 2.298483e+04 1.558794e-12
        Io 8.930000e+22 7.788019e+11 2.841938e+09 2.692119e-09 -1.018881e+04 2.851571e+04 2.679032e-14
    Europa 4.800000e+22 7.778715e+11 2.284062e+09 2.693508e-09 5.111887e+03 8.135352e+02 2.685078e-14
  Ganymede 1.480000e+23 7.774568e+11 2.414102e+09 2.695288e-09 1.483399e+03 2.121236e+03 2.685984e-14
  Callisto 1.080000e+23 7.766517e+11 2.898401e+09 2.705825e-09 -1.428590e+03 4.934770e+03 2.695412e-14
     Titan 1.345000e+23 1.434035e+12 1.284897e+09 4.027843e-10 2.918834e+03 1.445943e+04 4.002971e-15
      Rhea 2.310000e+21 1.433171e+12 1.416115e+09 4.032775e-10 8.126891e+03 1.197271e+04 4.007194e-15
   Iapetus 1.810000e+21 1.429911e+12 1.468746e+08 4.060286e-10 1.610152e+03 6.851433e+03 4.035868e-15
     Dione 1.100000e+21 1.432925e+12 2.312000e+09 4.030854e-10 -9.374962e+03 7.939853e+03 4.007712e-15
    Tethys 6.170000e+20 1.433147e+12 1.681675e+09 4.031822e-10 1.059186e+04 1.544989e+04 4.007238e-15
 Enceladus 1.080000e+20 1.433177e+12 2.098982e+09 4.031413e-10 -7.403905e+03 1.861150e+04 4.006973e-15
     Mimas 3.750000e+19 1.433163e+12 1.836969e+09 4.031621e-10 9.855878e+03 2.094824e+04 4.007152e-15
   Miranda 6.590000e+19 2.876908e+12 1.241294e+09 4.783688e-11 4.106082e+03 2.163735e+03 4.751134e-16
     Ariel 1.350000e+21 2.877051e+12 1.153900e+09 4.783825e-11 5.138801e+03 8.202101e+03 4.750808e-16
   Umbriel 1.170000e+21 2.877068e+12 1.606210e+09 4.783316e-11 -4.391103e+03 8.248272e+03 4.750603e-16
   Titania 3.420000e+21 2.877426e+12 1.309583e+09 4.783044e-11 3.684498e+02 1.048777e+04 4.749957e-16
    Oberon 3.000000e+21 2.876775e+12 1.878465e+09 4.782811e-11 -2.937111e+03 5.574573e+03 4.750648e-16
    Triton 2.140000e+22 4.503351e+12 1.093705e+09 1.229609e-11 -5.513831e+01 9.867674e+03 1.220693e-16
Asteroid_1 9.550021e+17 4.234079e+10 -2.341221e+10 8.409988e+08 2.535904e+04 4.584566e+04 -1.922612e+02

# Step 55, Time: 1.980000e+05 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 5.827159e+03 2.964257e+01 9.961198e-06 5.678972e-02 4.333096e-04 9.675038e-11
   Mercury 3.301000e+23 5.708267e+10 9.605943e+09 2.115693e-05 -7.949077e+03 4.721773e+04 2.121440e-10
     Venus 4.867000e+24 1.079655e+11 7.055023e+09 2.539319e-06 -2.284402e+03 3.494677e+04 2.574363e-11
     Earth 5.972000e+24 1.494778e+11 6.001533e+09 7.383270e-07 -1.190593e+03 2.975196e+04 7.390776e-12
      Mars 6.417000e+23 2.278471e+11 4.864239e+09 1.604175e-07 -5.151711e+02 2.412460e+04 1.588118e-12
   Jupiter 1.898000e+27 7.784956e+11 2.635161e+09 2.790786e-09 -4.403324e+01 1.307147e+04 2.730436e-14
    Saturn 5.683000e+26 1.432999e+12 1.951372e+09 4.178490e-10 -1.251241e+01 9.678946e+03 4.081040e-15
    Uranus 8.681000e+25 2.877000e+12 1.370872e+09 4.957785e-11 -3.025252e+00 6.799933e+03 4.837522e-16
   Neptune 1.024000e+26 4.503000e+12 1.094490e+09 1.274378e-11 -6.988799e-01 5.428357e+03 1.243056e-16
      Moon 7.342000e+22 1.498201e+11 5.829823e+09 7.350460e-07 -7.277093e+02 3.067106e+04 7.352617e-12
    Phobos 1.070000e+16 2.278402e+11 4.875562e+09 1.604161e-07 -2.382920e+03 2.428224e+04 1.588068e-12
    Deimos 1.480000e+15 2.278252e+11 4.850360e+09 1.604205e-07 1.072502e+02 2.307154e+04 1.588380e-12
        Io 8.930000e+22 7.787573e+11 2.937970e+09 2.790345e-09 -1.240922e+04 2.667552e+04 2.728494e-14
    Europa 4.800000e+22 7.778929e+11 2.288481e+09 2.791944e-09 5.961220e+03 1.227715e+03 2.734322e-14
  Ganymede 1.480000e+23 7.774636e+11 2.421983e+09 2.793761e-09 1.887968e+03 2.189116e+03 2.735340e-14
  Callisto 1.080000e+23 7.766470e+11 2.916088e+09 2.804643e-09 -1.300735e+03 4.913104e+03 2.744943e-14
     Titan 1.345000e+23 1.434046e+12 1.337124e+09 4.174583e-10 2.839461e+03 1.450765e+04 4.076118e-15
      Rhea 2.310000e+21 1.433200e+12 1.460875e+09 4.179668e-10 7.967790e+03 1.243338e+04 4.080337e-15
   Iapetus 1.810000e+21 1.429917e+12 1.715590e+08 4.208233e-10 1.619273e+03 6.856794e+03 4.109634e-15
     Dione 1.100000e+21 1.432892e+12 2.337596e+09 4.177776e-10 -9.221168e+03 7.110007e+03 4.081153e-15
    Tethys 6.170000e+20 1.433182e+12 1.742671e+09 4.178714e-10 9.646336e+03 1.694339e+04 4.080336e-15
 Enceladus 1.080000e+20 1.433145e+12 2.160595e+09 4.178306e-10 -8.869358e+03 1.711473e+04 4.080355e-15
     Mimas 3.750000e+19 1.433186e+12 1.918773e+09 4.178512e-10 6.180673e+03 2.272337e+04 4.080296e-15
   Miranda 6.590000e+19 2.876925e+12 1.251996e+09 4.957847e-11 4.811132e+03 2.972698e+03 4.837745e-16
     Ariel 1.350000e+21 2.877069e+12 1.185255e+09 4.957972e-11 5.002970e+03 8.709576e+03 4.837396e-16
   Umbriel 1.170000e+21 2.877052e+12 1.634898e+09 4.957458e-11 -4.464923e+03 7.969010e+03 4.837274e-16
   Titania 3.420000e+21 2.877427e+12 1.347374e+09 4.957160e-11 2.550561e+02 1.049755e+04 4.836577e-16
